//LVPD Vehicles
470,284.3999900,1937.0000000,17.8000000,180.0000000,95,10,2700 ; //Patriot
470,279.7999900,1937.0000000,17.8000000,180.0000000,95,10,2700 ; //Patriot
470,275.2000100,1937.0000000,17.8000000,180.0000000,95,10,2700 ; //Patriot
470,270.2999900,1937.0000000,17.8000000,180.0000000,95,10,2700 ; //Patriot

//LV Hospital Vehicles
416,1602.1002000,1851.7998000,11.6500000,270.0000000,1,3,600 ; //Ambulance
416,1611.6996000,1851.7998000,11.6500000,270.0000000,1,3,600 ; //Ambulance
416,1592.6003000,1851.7998000,11.6500000,270.0000000,1,3,600 ; //Ambulance
416,1621.3002000,1851.7998000,11.6500000,270.0000000,1,3,600 ; //Ambulance

//LV Hospital Bicycles
510,1626.6000000,1822.5000000,10.5000000,0.0000000,134,68,300 ; //Mountain Bike
510,1624.9996000,1822.5000000,10.5000000,0.0000000,7,152,300 ; //Mountain Bike
510,1623.3997000,1822.5000000,10.5000000,0.0000000,154,47,300 ; //Mountain Bike
510,1621.8997000,1822.5000000,10.5000000,0.0000000,39,181,300 ; //Mountain Bike

//LV Fire Station Trucks
407,1750.9000000,2077.0000000,11.2000000,180.0000000,255,-1,600 ; //Firetruck
407,1757.3000000,2077.0000000,11.2000000,180.0000000,255,-1,600 ; //Firetruck
407,1763.7000000,2077.0000000,11.2000000,180.0000000,255,-1,600 ; //Firetruck
407,1770.0000000,2077.0000000,11.2000000,180.0000000,255,-1,600 ; //Firetruck
407,1736.2000000,2081.0000000,11.2000000,270.0000000,255,-1,600 ; //Firetruck

//LV Airport Vehicles
577,1586.4000000,1259.5000000,9.8000000,0.0000000,150,145,600 ; //AT-400
577,1564.4000000,1449.0000000,9.8000000,89.0000000,189,190,600 ; //AT-400
519,1596.9000000,1634.7000000,11.8000000,180.0000000,245,245,600 ; //Shamal
519,1619.8000000,1634.8000000,11.8000000,180.0000000,245,245,600 ; //Shamal
553,1543.2000000,1713.7000000,13.1000000,90.0000000,125,98,600 ; //Nevada
553,1543.1000000,1748.1000000,13.1000000,90.0000000,125,98,600 ; //Nevada
553,1543.3000000,1782.6000000,13.1000000,90.0000000,125,98,600 ; //Nevada
593,1623.7000000,1522.4000000,11.3000000,0.0000000,88,89,600 ; //Dodo
593,1638.2000000,1527.4000000,11.3000000,0.0000000,88,89,600 ; //Dodo
593,1652.2000000,1532.6000000,11.3000000,0.0000000,88,89,600 ; //Dodo
	
//Desert Airfield Vehicles
417,419.7999900,2519.7000000,15.5000000,90.0000000,-1,-1,600 ; //Leviathan
417,418.8999900,2500.7000000,15.5000000,90.0000000,-1,-1,600 ; //Leviathan
469,384.1000100,2536.8999000,16.6000000,180.0000000,245,245,600 ; //Sparrow
548,347.7000100,2536.7000000,18.7000000,180.0000000,245,245,600 ; //Cargobob
563,363.0000000,2471.1001000,17.4000000,0.0000000,245,245,600 ; //Raindance
563,349.5000000,2471.1001000,17.4000000,0.0000000,245,245,600 ; //Raindance
563,335.7999900,2470.8000000,17.4000000,0.0000000,245,245,600 ; //Raindance
